centre_date,TAC,Var
1994-12-01,0.6311256949048752,1.1099465784543074
1995-12-01,0.4979201200074671,0.4809621215410609
1996-12-01,0.4894570150263977,0.5018051018974222
1997-12-01,0.47855414486392195,0.4853252581682191
1998-12-01,0.45058316728684655,0.5263511569503032
1999-12-01,0.4289265005795982,0.5624340804700959
2000-12-01,0.4316098714792756,0.5551085023195602
2001-12-01,0.40692154592528507,0.5391243136054533
2002-12-01,0.4673427575179133,0.5859571305418774
2003-12-01,0.5275264290118377,0.6402936978815725
2004-12-01,0.3990929856910152,0.5179774344600865
2005-12-01,0.3641964131055519,0.4636265496279015
2006-12-01,0.3621240280151037,0.4494019309612663
2007-12-01,0.4718204458270525,0.5696877856646305
2008-12-01,0.4915211344805659,0.5285567352254962
2009-12-01,0.5846821294560651,0.6159784693504695
2010-12-01,0.578861768847152,0.6196073918279985
2011-12-01,0.5972990615214422,0.570707766703215
2012-12-01,0.621837458844477,0.5773575855027027
2013-12-01,0.5858933817489482,0.5213890347255834
2014-12-01,0.6361004330663794,0.4983643085652445
2015-12-01,0.6334857961848669,0.49022809997088557
2016-12-01,0.639609219739588,0.4982857322405229
2017-12-01,0.46779181013136656,0.44213499555337005
2018-12-01,0.5388523810274677,0.5383340014297117
2019-12-01,0.6980222103040374,1.2366834290230944
2020-12-01,0.7059186093240079,1.2368110719884187
2021-12-01,0.7046551361083994,1.3578737386337278
2022-12-01,0.6636422636348216,1.345698404254423
2023-12-01,0.6483265866964207,1.3450253096473683
2024-12-01,0.6410351275735079,1.3605744254342715
2025-12-01,0.6877688751415537,1.7242292367888539
2026-12-01,0.677153059627456,1.857094157054679
2027-12-01,0.7339117010248272,2.0894406845932005
2028-12-01,0.7066101945708778,2.0023834508118203
2029-12-01,0.6202588274863383,1.214877137051455
2030-12-01,0.6159821471105085,1.3307864061477852
2031-12-01,0.5958515156607957,1.2351935744608615
2032-12-01,0.6202680085762923,1.2336799191660959
2033-12-01,0.6486834860449373,1.6683943184647434
2034-12-01,0.6700013945273151,1.8379180980007475
2035-12-01,0.6141645122541258,1.4257822060027605
2036-12-01,0.6272564924882603,1.3276068345041743
2037-12-01,0.578287838140037,1.0658903581590022
2038-12-01,0.6066839990582672,1.0758805863276437
2039-12-01,0.6357436435166401,1.2772496698754943
2040-12-01,0.6455747169998974,1.2151602969619304
2041-12-01,0.6447900889036572,1.3880174873420073
2042-12-01,0.6342112213112051,1.3770996550598753
2043-12-01,0.5985995212218267,0.949881025158812
2044-12-01,0.5350457575003483,0.8192920126912309
2045-12-01,0.5410339369100603,0.9347817692059021
2046-12-01,0.5534576211891382,1.1995549428646888
2047-12-01,0.5619301198448229,1.4118127092844517
2048-12-01,0.5917407224617868,1.5405287808360217
2049-12-01,0.5671760228044064,1.3222325478522787
2050-12-01,0.5761820329552849,1.3802176669432775
2051-12-01,0.5710226353646092,1.2175494929442752
2052-12-01,0.5867531789465779,1.1408364545598755
2053-12-01,0.6046750722907663,1.142600933452868
2054-12-01,0.6071723052423289,1.1600121528850638
2055-12-01,0.5800522967100765,1.0182552258044024
2056-12-01,0.6277067324540083,0.915006856685442
2057-12-01,0.5941111554776879,0.6970099799082778
2058-12-01,0.535729434117772,0.5786851256973937
2059-12-01,0.5195557260540064,0.596100688455138
2060-12-01,0.47204760988952676,0.47611280086108654
